model,prompt,project,run,metric,value,n_total_rows,n_valid_rows,source_file
deepseek-v4-flash,prompt4_pairwise_fewshot,appceleratorstudio,1,rmse,2.8059379307520107,584,584,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/appceleratorstudio_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,appceleratorstudio,2,pearson,0.3337973118264652,584,584,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/appceleratorstudio_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,appceleratorstudio,2,spearman,0.36794177395496785,584,584,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/appceleratorstudio_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,appceleratorstudio,2,mae,2.0804794520547945,584,584,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/appceleratorstudio_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,appceleratorstudio,2,rmse,2.8044118861888423,584,584,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/appceleratorstudio_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,appceleratorstudio,3,pearson,0.3683590540252727,584,584,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/appceleratorstudio_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,appceleratorstudio,3,spearman,0.40347889882851257,584,584,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/appceleratorstudio_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,appceleratorstudio,3,mae,2.0753424657534247,584,584,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/appceleratorstudio_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,appceleratorstudio,3,rmse,2.7510894479614674,584,584,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/appceleratorstudio_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,appceleratorstudio,4,pearson,0.3313127789006485,584,584,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/appceleratorstudio_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,appceleratorstudio,4,spearman,0.3805607274808377,584,584,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/appceleratorstudio_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,appceleratorstudio,4,mae,2.183219178082192,584,584,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/appceleratorstudio_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,appceleratorstudio,4,rmse,2.841413404801614,584,584,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/appceleratorstudio_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,appceleratorstudio,5,pearson,0.15124548001054114,584,584,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/appceleratorstudio_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,appceleratorstudio,5,spearman,0.38936189260183135,584,584,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/appceleratorstudio_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,appceleratorstudio,5,mae,2.1797945205479454,584,584,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/appceleratorstudio_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,appceleratorstudio,5,rmse,5.142989642781076,584,584,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/appceleratorstudio_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,aptanastudio,1,pearson,0.3738157493761959,166,166,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/aptanastudio_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,aptanastudio,1,spearman,0.34072601564559984,166,166,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/aptanastudio_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,aptanastudio,1,mae,3.9036144578313254,166,166,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/aptanastudio_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,aptanastudio,1,rmse,5.828885280605361,166,166,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/aptanastudio_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,aptanastudio,2,pearson,0.27810892211526816,166,166,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/aptanastudio_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,aptanastudio,2,spearman,0.36129304537170476,166,166,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/aptanastudio_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,aptanastudio,2,mae,4.066265060240964,166,166,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/aptanastudio_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,aptanastudio,2,rmse,6.065406550801522,166,166,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/aptanastudio_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,aptanastudio,3,pearson,0.27240565197234634,166,166,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/aptanastudio_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,aptanastudio,3,spearman,0.28526236128640614,166,166,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/aptanastudio_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,aptanastudio,3,mae,3.8795180722891565,166,166,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/aptanastudio_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,aptanastudio,3,rmse,6.028046897427918,166,166,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/aptanastudio_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,aptanastudio,4,pearson,0.3390331465100476,166,166,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/aptanastudio_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,aptanastudio,4,spearman,0.2932283501016958,166,166,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/aptanastudio_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,aptanastudio,4,mae,4.042168674698795,166,166,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/aptanastudio_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,aptanastudio,4,rmse,5.782712083109843,166,166,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/aptanastudio_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,aptanastudio,5,pearson,0.48771127132130804,166,166,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/aptanastudio_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,aptanastudio,5,spearman,0.4574164003171164,166,166,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/aptanastudio_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,aptanastudio,5,mae,3.674698795180723,166,166,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/aptanastudio_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,aptanastudio,5,rmse,5.564517537189253,166,166,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/aptanastudio_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,bamboo,1,pearson,0.29271647983676036,105,105,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/bamboo_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,bamboo,1,spearman,0.3247986549579007,105,105,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/bamboo_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,bamboo,1,mae,2.0285714285714285,105,105,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/bamboo_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,bamboo,1,rmse,2.6708300832013507,105,105,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/bamboo_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,bamboo,2,pearson,0.3697690310412953,105,105,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/bamboo_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,bamboo,2,spearman,0.43697825652856515,105,105,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/bamboo_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,bamboo,2,mae,1.8285714285714285,105,105,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/bamboo_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,bamboo,2,rmse,2.461126339126632,105,105,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/bamboo_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,bamboo,3,pearson,0.19885715277237098,105,105,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/bamboo_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,bamboo,3,spearman,0.2315169017995748,105,105,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/bamboo_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,bamboo,3,mae,1.6476190476190475,105,105,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/bamboo_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,bamboo,3,rmse,2.1491969707422394,105,105,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/bamboo_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,bamboo,4,pearson,0.36991622015509856,105,105,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/bamboo_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,bamboo,4,spearman,0.43996442340873765,105,105,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/bamboo_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,bamboo,4,mae,1.8285714285714285,105,105,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/bamboo_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,bamboo,4,rmse,2.374467358818655,105,105,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/bamboo_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,bamboo,5,pearson,0.3680179352482265,105,105,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/bamboo_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,bamboo,5,spearman,0.4291866611500016,105,105,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/bamboo_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,bamboo,5,mae,2.0476190476190474,105,105,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/bamboo_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,bamboo,5,rmse,2.699206232527312,105,105,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/bamboo_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,clover,1,pearson,0.4355168454890195,77,77,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/clover_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,clover,1,spearman,0.5526011804262483,77,77,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/clover_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,clover,1,mae,3.6363636363636362,77,77,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/clover_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,clover,1,rmse,7.404807143414934,77,77,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/clover_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,clover,2,pearson,0.4172142082054245,77,77,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/clover_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,clover,2,spearman,0.48732782977205014,77,77,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/clover_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,clover,2,mae,3.727272727272727,77,77,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/clover_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,clover,2,rmse,7.4074374698764665,77,77,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/clover_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,clover,3,pearson,0.5179177231354372,77,77,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/clover_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,clover,3,spearman,0.7115877504653131,77,77,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/clover_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,clover,3,mae,3.4675324675324677,77,77,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/clover_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,clover,3,rmse,7.081162132224988,77,77,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/clover_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,clover,4,pearson,0.3698483277606447,77,77,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/clover_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,clover,4,spearman,0.6037376716181088,77,77,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/clover_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,clover,4,mae,3.883116883116883,77,77,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/clover_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,clover,4,rmse,7.638759673575898,77,77,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/clover_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,clover,5,pearson,0.44143843435290736,77,77,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/clover_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,clover,5,spearman,0.5942803236413305,77,77,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/clover_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,clover,5,mae,3.5974025974025974,77,77,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/clover_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,clover,5,rmse,7.292586522065966,77,77,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/clover_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,datamanagement,1,pearson,0.31278209689793623,934,934,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/datamanagement_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,datamanagement,1,spearman,0.35928531234866,934,934,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/datamanagement_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,datamanagement,1,mae,5.981798715203426,934,934,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/datamanagement_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,datamanagement,1,rmse,13.74457260998913,934,934,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/datamanagement_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,datamanagement,2,pearson,0.37705566889607434,934,934,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/datamanagement_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,datamanagement,2,spearman,0.3613157028346171,934,934,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/datamanagement_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,datamanagement,2,mae,5.989293361884369,934,934,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/datamanagement_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,datamanagement,2,rmse,13.572471824788936,934,934,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/datamanagement_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,datamanagement,3,pearson,0.3298850230327398,934,934,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/datamanagement_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,datamanagement,3,spearman,0.3324262686943897,934,934,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/datamanagement_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,datamanagement,3,mae,6.080299785867238,934,934,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/datamanagement_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,datamanagement,3,rmse,13.71782784760514,934,934,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/datamanagement_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,datamanagement,4,pearson,0.3345283281059042,934,934,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/datamanagement_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,datamanagement,4,spearman,0.3340466697320821,934,934,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/datamanagement_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,datamanagement,4,mae,6.050321199143469,934,934,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/datamanagement_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,datamanagement,4,rmse,13.656500283747663,934,934,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/datamanagement_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,datamanagement,5,pearson,0.26160650331742813,934,934,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/datamanagement_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,datamanagement,5,spearman,0.3239195950754174,934,934,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/datamanagement_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,datamanagement,5,mae,6.099571734475375,934,934,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/datamanagement_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,datamanagement,5,rmse,13.891326457522503,934,934,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/datamanagement_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,duracloud,1,pearson,0.3833912796508194,134,134,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/duracloud_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,duracloud,1,spearman,0.3756468532610038,134,134,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/duracloud_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,duracloud,1,mae,1.8059701492537314,134,134,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/duracloud_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,duracloud,1,rmse,2.4586126411866887,134,134,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/duracloud_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,duracloud,2,pearson,0.36460162906056515,134,134,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/duracloud_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,duracloud,2,spearman,0.4307852956036535,134,134,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/duracloud_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,duracloud,2,mae,1.4402985074626866,134,134,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/duracloud_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,duracloud,2,rmse,2.038802692246223,134,134,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/duracloud_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,duracloud,3,pearson,0.3779623004823298,134,134,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/duracloud_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,duracloud,3,spearman,0.388129411464536,134,134,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/duracloud_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,duracloud,3,mae,1.5820895522388059,134,134,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/duracloud_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,duracloud,3,rmse,2.226033216418168,134,134,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/duracloud_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,duracloud,4,pearson,0.39298833566652563,134,134,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/duracloud_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,duracloud,4,spearman,0.39212033625235393,134,134,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/duracloud_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,duracloud,4,mae,1.544776119402985,134,134,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/duracloud_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,duracloud,4,rmse,2.224356355000217,134,134,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/duracloud_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,duracloud,5,pearson,0.4739887020478323,134,134,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/duracloud_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
deepseek-v4-flash,prompt4_pairwise_fewshot,duracloud,5,spearman,0.4132521463849533,134,134,../Result/deepseek_v4_flash_prompt4_pairwise_fewshot_v7/duracloud_deepseek_v4_flash_prompt4_pairwise_fewshot_v7.csv
